time,open,high,low,close,"SP500, S&P DOW JONES INDICES LLC: Open","SP500, S&P DOW JONES INDICES LLC: High","SP500, S&P DOW JONES INDICES LLC: Low","SP500, S&P DOW JONES INDICES LLC: Close",Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,EMA,EMA,EMA2,EMA3,Histogram,MACD,Signal,K,D,MF
1657805400,124.16,128.32,124.14,127.82,3790.38,3790.38,3790.38,3790.38,6968463,6819270.05,6968463,6819270.05,6968463,6819270.05,6968463,6819270.05,6968463,6819270.05,6968463,6819270.05,125.41063967002243,124.76773682476227,124.7327750806603,129.6367435700329,1.0154167087659807,-0.3487377960356923,-1.364154504801673,96.26245294394926,96.49859746122225,54.74927999170678
1657891800,128.8,130.27,128.05,129.07,3863.16,3863.16,3863.16,3863.16,7061417,6740443.35,7061417,6740443.35,7061417,6740443.35,7061417,6740443.35,7061417,6740443.35,7061417,6740443.35,126.2238308544619,125.38234584979622,125.12706825514573,129.61650272824602,1.1017375085696,0.013017380910326892,-1.088720127659273,99.29156644818109,97.27215744535988,52.931721234045995
1658151000,128.65,130.3,128.26,128.77,3830.85,3830.85,3830.85,3830.85,4747912,6466057.3,4747912,6466057.3,4747912,6466057.3,4747912,6466057.3,4747912,6466057.3,4747912,6466057.3,126.78964622013703,125.86629644268248,125.4582438683143,129.5862704879515,1.0888671672807855,0.2723638314417087,-0.8165033358390767,98.10095719571893,97.88499219594978,54.04792847948471
1658237400,129.39,129.96,128.6,129.56,3936.69,3936.69,3936.69,3936.69,5665085,6135335,5665085,6135335,5665085,6135335,5665085,6135335,5665085,6135335,5665085,6135335,127.40528039343991,126.39396837944213,125.83113078937663,129.58533225623896,1.0815799299964086,0.535471576656434,-0.5461083533399747,98.10095719571892,98.49782694653966,60.85553204959858
1658323800,130.51,131.31,129.5,130.64,3959.9,3959.9,3959.9,3959.9,6188272,6046139.95,6188272,6046139.95,6188272,6046139.95,6188272,6046139.95,6188272,6046139.95,6188272,6046139.95,128.1241069726755,127.0005443252361,126.26830071761512,129.62299896137327,1.0942160662248628,0.8216617294411037,-0.27255433678375895,98.10095719571892,98.10095719571895,68.74353881447684
1658410200,130.68,132.56,130.5,132.55,3998.95,3998.95,3998.95,3998.95,6254884,6021464.9,6254884,6021464.9,6254884,6021464.9,6254884,6021464.9,6254884,6021464.9,6254884,6021464.9,129.10763875652538,127.79332370734524,126.83936428874102,129.7275347127528,1.169152101066552,1.1888857895494311,0.019733688482879097,99.99999999999999,98.73397146381262,76.59818887230321
1658496600,132.54,133.39,131.231,132.21,3961.63,3961.63,3961.63,3961.63,4538767,5947721.1,4538767,5947721.1,4538767,5947721.1,4538767,5947721.1,4538767,5947721.1,4538767,5947721.1,129.7970523661864,128.42427746343878,127.32760389885547,129.81619418729736,1.1329537569138504,1.4359258846251919,0.30297212771134163,97.57473591231313,98.55856436934403,76.33684270121297
1658755800,132.39,132.6998,131.4582,132.02,3966.84,3966.84,3966.84,3966.84,6845054,5759207.8,6845054,5759207.8,6845054,5759207.8,6845054,5759207.8,6845054,5759207.8,6845054,5759207.8,130.29104072925608,128.93795211151897,127.75418536259589,129.89490153775102,1.0359865328412303,1.5979552937628796,0.5619687609216493,93.36759188727778,96.98077593319698,67.74874980769144
1658842200,121.13,122.69,120.06,121.98,3921.05,3921.05,3921.05,3921.05,31797182,7017582.7,31797182,7017582.7,31797182,7017582.7,31797182,7017582.7,31797182,7017582.7,31797182,7017582.7,128.4441427894214,127.94395895273054,127.22925942054172,129.61222648283135,0.2750485227694257,0.9057794143834315,0.6307308916140058,60.03425855394445,83.65886211784515,45.52884696777749
1658928600,121.24,126.765,121.0267,126.59,4023.61,4023.61,4023.61,4023.61,14053233,7463551.45,14053233,7463551.45,14053233,7463551.45,14053233,7463551.45,14053233,7463551.45,14053233,7463551.45,128.03211105843886,127.75053624519761,127.1711449277652,129.50428982273021,0.07213799887222316,0.7209033902042847,0.6487653913320616,40.78530381681936,64.72905141934721,54.6547927116847
1659015000,126.27,130.51,126.27,129.75,4072.43,4072.43,4072.43,4072.43,11087444,7699396.65,11087444,7699396.65,11087444,7699396.65,11087444,7699396.65,11087444,7699396.65,11087444,7699396.65,128.41386415656356,128.03617392445508,127.40558629796836,129.51306518620413,0.13692516784972308,0.8199218511442155,0.6829966832944924,29.60640980076765,43.47532405717717,57.118853600303986
1659101400,128.32,132.265,128.0125,132.05,NaN,NaN,NaN,NaN,10044778,7882198.3,10044778,7882198.3,10044778,7882198.3,10044778,7882198.3,10044778,7882198.3,10044778,7882198.3,129.22189434399388,128.60957764953292,127.82780572542578,129.60367000098256,0.31090854306361126,1.0716323621240065,0.7607238190603952,51.559498393519256,40.65040400370211,62.44662069812785
